Time,Year,Month,Day,Hour,AQI,PM2.5,Temp,Hum
2024-03-02 16:00:00,2024,3,2,16,140,51,23,67
2024-03-02 17:00:00,2024,3,2,17,140,51,23,68
2024-03-02 18:00:00,2024,3,2,18,130,47,23,68
2024-03-02 19:00:00,2024,3,2,19,138,50,23,68
2024-03-02 20:00:00,2024,3,2,20,146,54,23,67
2024-03-02 21:00:00,2024,3,2,21,152,59,24,65
2024-03-02 22:00:00,2024,3,2,22,153,61,23,64
2024-03-02 23:00:00,2024,3,2,23,155,64,23,63
2024-03-03 00:00:00,2024,3,3,0,156,67,23,62
2024-03-03 01:00:00,2024,3,3,1,158,70,23,61
2024-03-03 02:00:00,2024,3,3,2,159,73,23,60
2024-03-03 03:00:00,2024,3,3,3,161,76,22,59
2024-03-03 04:00:00,2024,3,3,4,162,79,22,58
2024-03-03 05:00:00,2024,3,3,5,164,82,22,57
2024-03-03 06:00:00,2024,3,3,6,165,84,22,56
2024-03-03 07:00:00,2024,3,3,7,167,87,22,55
2024-03-03 08:00:00,2024,3,3,8,168,90,22,54
2024-03-03 09:00:00,2024,3,3,9,170,93,21,53
2024-03-03 10:00:00,2024,3,3,10,171,96,21,52
2024-03-03 11:00:00,2024,3,3,11,173,99,21,51
2024-03-03 12:00:00,2024,3,3,12,174,102,21,50
2024-03-03 13:00:00,2024,3,3,13,176,105,21,49
2024-03-03 14:00:00,2024,3,3,14,178,108,21,49
2024-03-03 15:00:00,2024,3,3,15,167,96,21,49
2024-03-03 16:00:00,2024,3,3,16,157,85,21,49
2024-03-03 17:00:00,2024,3,3,17,146,74,21,50
2024-03-03 18:00:00,2024,3,3,18,136,63,21,50
2024-03-03 19:00:00,2024,3,3,19,125,52,21,50
2024-03-03 20:00:00,2024,3,3,20,115,41,22,51
2024-03-03 21:00:00,2024,3,3,21,127,46,22,50
2024-03-03 22:00:00,2024,3,3,22,140,51,22,50
2024-03-03 23:00:00,2024,3,3,23,136,49,22,50
2024-03-04 00:00:00,2024,3,4,0,136,49,21,50
2024-03-04 01:00:00,2024,3,4,1,137,49,21,50
2024-03-04 02:00:00,2024,3,4,2,138,50,21,50
2024-03-04 03:00:00,2024,3,4,3,138,50,21,50
2024-03-04 04:00:00,2024,3,4,4,139,50,20,50
2024-03-04 05:00:00,2024,3,4,5,140,51,20,50
2024-03-04 06:00:00,2024,3,4,6,141,51,20,50
2024-03-04 07:00:00,2024,3,4,7,141,51,20,50
2024-03-04 08:00:00,2024,3,4,8,142,52,20,50
2024-03-04 09:00:00,2024,3,4,9,143,52,19,51
2024-03-04 10:00:00,2024,3,4,10,144,53,19,51
2024-03-04 11:00:00,2024,3,4,11,144,53,19,51
2024-03-04 12:00:00,2024,3,4,12,145,53,19,51
2024-03-04 13:00:00,2024,3,4,13,146,54,19,51
2024-03-04 14:00:00,2024,3,4,14,147,54,18,51
2024-03-04 15:00:00,2024,3,4,15,147,54,18,51
2024-03-04 16:00:00,2024,3,4,16,148,55,18,51
2024-03-04 17:00:00,2024,3,4,17,149,55,18,51
2024-03-04 18:00:00,2024,3,4,18,150,56,18,52
2024-03-04 19:00:00,2024,3,4,19,155,67,17,54
2024-03-04 20:00:00,2024,3,4,20,156,66,17,54
2024-03-04 21:00:00,2024,3,4,21,165,82,16,58
2024-03-04 22:00:00,2024,3,4,22,171,94,16,60
2024-03-04 23:00:00,2024,3,4,23,184,119,15,60
2024-03-05 00:00:00,2024,3,5,0,178,113,15,58
2024-03-05 01:00:00,2024,3,5,1,173,108,15,57
2024-03-05 02:00:00,2024,3,5,2,168,103,15,56
2024-03-05 03:00:00,2024,3,5,3,163,98,16,55
2024-03-05 04:00:00,2024,3,5,4,158,93,16,53
2024-03-05 05:00:00,2024,3,5,5,153,87,16,52
2024-03-05 06:00:00,2024,3,5,6,148,82,16,51
2024-03-05 07:00:00,2024,3,5,7,143,77,17,50
2024-03-05 08:00:00,2024,3,5,8,138,72,17,48
2024-03-05 09:00:00,2024,3,5,9,133,67,17,47
2024-03-05 10:00:00,2024,3,5,10,128,61,17,46
2024-03-05 11:00:00,2024,3,5,11,123,56,18,45
2024-03-05 12:00:00,2024,3,5,12,118,51,18,43
2024-03-05 13:00:00,2024,3,5,13,113,46,18,42
2024-03-05 14:00:00,2024,3,5,14,108,41,18,41
2024-03-05 15:00:00,2024,3,5,15,103,36,19,40
2024-03-05 16:00:00,2024,3,5,16,102,36,20,39
2024-03-05 17:00:00,2024,3,5,17,105,37,19,41
2024-03-05 18:00:00,2024,3,5,18,132,55,18,45
2024-03-05 19:00:00,2024,3,5,19,160,74,18,50
2024-03-05 20:00:00,2024,3,5,20,184,119,18,54
2024-03-05 21:00:00,2024,3,5,21,220,169,17,56
2024-03-05 22:00:00,2024,3,5,22,242,192,16,57
2024-03-05 23:00:00,2024,3,5,23,240,190,16,57
2024-03-06 00:00:00,2024,3,6,0,239,188,16,57
2024-03-06 01:00:00,2024,3,6,1,237,186,16,57
2024-03-06 02:00:00,2024,3,6,2,236,184,16,57
2024-03-06 03:00:00,2024,3,6,3,234,182,16,57
2024-03-06 04:00:00,2024,3,6,4,233,180,16,57
2024-03-06 05:00:00,2024,3,6,5,231,178,16,57
2024-03-06 06:00:00,2024,3,6,6,230,176,16,57
2024-03-06 07:00:00,2024,3,6,7,229,174,16,57
2024-03-06 08:00:00,2024,3,6,8,227,172,16,57
2024-03-06 09:00:00,2024,3,6,9,226,170,16,57
2024-03-06 10:00:00,2024,3,6,10,224,169,17,57
2024-03-06 11:00:00,2024,3,6,11,223,167,17,57
2024-03-06 12:00:00,2024,3,6,12,221,165,17,57
2024-03-06 13:00:00,2024,3,6,13,220,163,17,57
2024-03-06 14:00:00,2024,3,6,14,218,161,17,57
2024-03-06 15:00:00,2024,3,6,15,217,159,17,57
2024-03-06 16:00:00,2024,3,6,16,216,157,17,57
2024-03-06 17:00:00,2024,3,6,17,214,155,17,57
2024-03-06 18:00:00,2024,3,6,18,213,153,17,57
2024-03-06 19:00:00,2024,3,6,19,211,151,17,57
2024-03-06 20:00:00,2024,3,6,20,210,149,17,57
2024-03-06 21:00:00,2024,3,6,21,208,148,18,58
2024-03-06 22:00:00,2024,3,6,22,207,146,18,58
2024-03-06 23:00:00,2024,3,6,23,205,144,18,58
2024-03-07 00:00:00,2024,3,7,0,204,142,18,58
2024-03-07 01:00:00,2024,3,7,1,203,140,18,58
2024-03-07 02:00:00,2024,3,7,2,201,138,18,58
2024-03-07 03:00:00,2024,3,7,3,200,136,18,58
2024-03-07 04:00:00,2024,3,7,4,198,134,18,58
2024-03-07 05:00:00,2024,3,7,5,197,132,18,58
2024-03-07 06:00:00,2024,3,7,6,195,130,18,58
2024-03-07 07:00:00,2024,3,7,7,194,128,18,58
2024-03-07 08:00:00,2024,3,7,8,192,127,19,58
2024-03-07 09:00:00,2024,3,7,9,191,125,19,58
2024-03-07 10:00:00,2024,3,7,10,190,123,19,58
2024-03-07 11:00:00,2024,3,7,11,188,121,19,58
2024-03-07 12:00:00,2024,3,7,12,187,119,19,58
2024-03-07 13:00:00,2024,3,7,13,185,117,19,58
2024-03-07 14:00:00,2024,3,7,14,184,115,19,58
2024-03-07 15:00:00,2024,3,7,15,182,113,19,58
2024-03-07 16:00:00,2024,3,7,16,181,111,19,58
2024-03-07 17:00:00,2024,3,7,17,179,109,19,58
2024-03-07 18:00:00,2024,3,7,18,178,107,19,58
2024-03-07 19:00:00,2024,3,7,19,177,106,20,59
2024-03-07 20:00:00,2024,3,7,20,182,115,20,60
2024-03-07 21:00:00,2024,3,7,21,196,141,19,63
2024-03-07 22:00:00,2024,3,7,22,228,178,18,68
2024-03-07 23:00:00,2024,3,7,23,239,189,18,70
2024-03-08 00:00:00,2024,3,8,0,238,188,18,69
2024-03-08 01:00:00,2024,3,8,1,245,195,17,71
2024-03-08 02:00:00,2024,3,8,2,232,180,17,68
2024-03-08 03:00:00,2024,3,8,3,220,166,17,66
2024-03-08 04:00:00,2024,3,8,4,208,152,18,63
2024-03-08 05:00:00,2024,3,8,5,196,138,18,61
2024-03-08 06:00:00,2024,3,8,6,184,124,19,58
2024-03-08 07:00:00,2024,3,8,7,172,109,19,56
2024-03-08 08:00:00,2024,3,8,8,160,95,20,53
2024-03-08 09:00:00,2024,3,8,9,148,81,20,51
2024-03-08 10:00:00,2024,3,8,10,136,67,21,48
2024-03-08 11:00:00,2024,3,8,11,124,53,21,46
2024-03-08 12:00:00,2024,3,8,12,112,39,22,44
2024-03-08 13:00:00,2024,3,8,13,124,45,22,46
2024-03-08 14:00:00,2024,3,8,14,127,46,23,46
2024-03-08 15:00:00,2024,3,8,15,127,46,23,46
2024-03-08 16:00:00,2024,3,8,16,119,42,23,46
2024-03-08 17:00:00,2024,3,8,17,109,39,22,47
2024-03-08 18:00:00,2024,3,8,18,125,45,21,52
2024-03-08 19:00:00,2024,3,8,19,137,50,21,55
2024-03-08 20:00:00,2024,3,8,20,135,49,21,54
2024-03-08 21:00:00,2024,3,8,21,133,48,21,53
2024-03-08 22:00:00,2024,3,8,22,131,47,21,52
2024-03-08 23:00:00,2024,3,8,23,129,46,21,51
2024-03-09 00:00:00,2024,3,9,0,127,46,21,50
2024-03-09 01:00:00,2024,3,9,1,126,45,21,49
2024-03-09 02:00:00,2024,3,9,2,124,44,21,48
2024-03-09 03:00:00,2024,3,9,3,122,43,21,47
2024-03-09 04:00:00,2024,3,9,4,120,43,22,47
2024-03-09 05:00:00,2024,3,9,5,118,42,22,46
2024-03-09 06:00:00,2024,3,9,6,116,41,22,45
2024-03-09 07:00:00,2024,3,9,7,115,40,22,44
2024-03-09 08:00:00,2024,3,9,8,113,40,22,43
2024-03-09 09:00:00,2024,3,9,9,111,39,22,42
2024-03-09 10:00:00,2024,3,9,10,109,38,22,41
2024-03-09 11:00:00,2024,3,9,11,107,37,22,40
2024-03-09 12:00:00,2024,3,9,12,106,37,23,40
2024-03-09 13:00:00,2024,3,9,13,95,33,24,38
2024-03-09 14:00:00,2024,3,9,14,98,34,25,38
2024-03-09 15:00:00,2024,3,9,15,97,33,25,38
2024-03-09 16:00:00,2024,3,9,16,117,45,25,38
2024-03-09 17:00:00,2024,3,9,17,100,35,24,39
2024-03-09 18:00:00,2024,3,9,18,104,36,24,41
2024-03-09 19:00:00,2024,3,9,19,135,60,22,48
2024-03-09 20:00:00,2024,3,9,20,166,85,21,55
2024-03-09 21:00:00,2024,3,9,21,183,118,21,54
2024-03-09 22:00:00,2024,3,9,22,190,131,20,59
2024-03-09 23:00:00,2024,3,9,23,189,130,20,58
2024-03-10 00:00:00,2024,3,10,0,188,129,20,58
2024-03-10 01:00:00,2024,3,10,1,188,128,20,58
2024-03-10 02:00:00,2024,3,10,2,187,127,20,58
2024-03-10 03:00:00,2024,3,10,3,187,126,20,58
2024-03-10 04:00:00,2024,3,10,4,186,125,20,58
2024-03-10 05:00:00,2024,3,10,5,185,124,20,58
2024-03-10 06:00:00,2024,3,10,6,185,123,20,58
2024-03-10 07:00:00,2024,3,10,7,184,122,20,58
2024-03-10 08:00:00,2024,3,10,8,184,121,20,58
2024-03-10 09:00:00,2024,3,10,9,183,120,20,58
2024-03-10 10:00:00,2024,3,10,10,182,119,20,58
2024-03-10 11:00:00,2024,3,10,11,182,118,20,58
2024-03-10 12:00:00,2024,3,10,12,181,117,20,58
2024-03-10 13:00:00,2024,3,10,13,181,116,20,58
2024-03-10 14:00:00,2024,3,10,14,180,115,20,58
2024-03-10 15:00:00,2024,3,10,15,179,114,20,58
2024-03-10 16:00:00,2024,3,10,16,179,113,20,58
2024-03-10 17:00:00,2024,3,10,17,178,112,20,58
2024-03-10 18:00:00,2024,3,10,18,178,112,21,58
2024-03-10 19:00:00,2024,3,10,19,177,111,21,58
2024-03-10 20:00:00,2024,3,10,20,176,110,21,58
2024-03-10 21:00:00,2024,3,10,21,176,109,21,58
2024-03-10 22:00:00,2024,3,10,22,175,108,21,58
2024-03-10 23:00:00,2024,3,10,23,175,107,21,58
2024-03-11 00:00:00,2024,3,11,0,174,106,21,58
2024-03-11 01:00:00,2024,3,11,1,173,105,21,58
2024-03-11 02:00:00,2024,3,11,2,173,104,21,58
2024-03-11 03:00:00,2024,3,11,3,172,103,21,58
2024-03-11 04:00:00,2024,3,11,4,172,102,21,58
2024-03-11 05:00:00,2024,3,11,5,171,101,21,58
2024-03-11 06:00:00,2024,3,11,6,170,100,21,58
2024-03-11 07:00:00,2024,3,11,7,170,99,21,58
2024-03-11 08:00:00,2024,3,11,8,169,98,21,58
2024-03-11 09:00:00,2024,3,11,9,169,97,21,58
2024-03-11 10:00:00,2024,3,11,10,168,96,21,58
2024-03-11 11:00:00,2024,3,11,11,167,95,21,58
2024-03-11 12:00:00,2024,3,11,12,167,94,21,58
2024-03-11 13:00:00,2024,3,11,13,166,93,21,58
2024-03-11 14:00:00,2024,3,11,14,166,93,22,58
2024-03-11 15:00:00,2024,3,11,15,164,82,21,71
2024-03-11 16:00:00,2024,3,11,16,155,64,21,66
2024-03-11 17:00:00,2024,3,11,17,162,77,20,68
2024-03-11 18:00:00,2024,3,11,18,176,105,20,71
2024-03-11 19:00:00,2024,3,11,19,177,107,20,73
2024-03-11 20:00:00,2024,3,11,20,198,143,20,76
2024-03-11 21:00:00,2024,3,11,21,195,139,19,77
2024-03-11 22:00:00,2024,3,11,22,208,157,20,75
2024-03-11 23:00:00,2024,3,11,23,216,166,19,76
2024-03-12 00:00:00,2024,3,12,0,216,166,19,74
2024-03-12 01:00:00,2024,3,12,1,216,166,19,73
2024-03-12 02:00:00,2024,3,12,2,216,166,19,72
2024-03-12 03:00:00,2024,3,12,3,216,166,20,70
2024-03-12 04:00:00,2024,3,12,4,216,166,20,69
2024-03-12 05:00:00,2024,3,12,5,216,166,20,68
2024-03-12 06:00:00,2024,3,12,6,216,166,21,66
2024-03-12 07:00:00,2024,3,12,7,216,166,21,65
2024-03-12 08:00:00,2024,3,12,8,216,166,21,64
2024-03-12 09:00:00,2024,3,12,9,216,166,21,63
2024-03-12 10:00:00,2024,3,12,10,216,166,22,61
2024-03-12 11:00:00,2024,3,12,11,216,166,22,60
2024-03-12 12:00:00,2024,3,12,12,216,166,22,59
2024-03-12 13:00:00,2024,3,12,13,216,166,23,57
2024-03-12 14:00:00,2024,3,12,14,216,166,23,56
2024-03-12 15:00:00,2024,3,12,15,216,166,23,55
2024-03-12 16:00:00,2024,3,12,16,216,166,24,54
2024-03-12 17:00:00,2024,3,12,17,149,57,25,53
2024-03-12 18:00:00,2024,3,12,18,143,52,25,53
2024-03-12 19:00:00,2024,3,12,19,157,69,24,56
2024-03-12 20:00:00,2024,3,12,20,176,104,23,63
2024-03-12 21:00:00,2024,3,12,21,193,136,23,66
2024-03-12 22:00:00,2024,3,12,22,228,178,22,69
2024-03-12 23:00:00,2024,3,12,23,254,204,22,68
2024-03-13 00:00:00,2024,3,13,0,280,230,21,67
2024-03-13 01:00:00,2024,3,13,1,271,219,21,66
2024-03-13 02:00:00,2024,3,13,2,262,208,21,66
2024-03-13 03:00:00,2024,3,13,3,254,197,21,65
2024-03-13 04:00:00,2024,3,13,4,245,187,21,65
2024-03-13 05:00:00,2024,3,13,5,236,176,21,64
2024-03-13 06:00:00,2024,3,13,6,228,165,21,64
2024-03-13 07:00:00,2024,3,13,7,219,155,21,63
2024-03-13 08:00:00,2024,3,13,8,211,144,21,63
2024-03-13 09:00:00,2024,3,13,9,202,133,21,62
2024-03-13 10:00:00,2024,3,13,10,193,123,21,62
2024-03-13 11:00:00,2024,3,13,11,185,112,21,61
2024-03-13 12:00:00,2024,3,13,12,176,101,21,61
2024-03-13 13:00:00,2024,3,13,13,168,91,22,61
2024-03-13 14:00:00,2024,3,13,14,189,129,22,65
2024-03-13 15:00:00,2024,3,13,15,173,99,22,61
2024-03-13 16:00:00,2024,3,13,16,185,122,23,61
2024-03-13 17:00:00,2024,3,13,17,196,141,23,64
2024-03-13 18:00:00,2024,3,13,18,212,162,23,70
2024-03-13 19:00:00,2024,3,13,19,169,90,22,61
2024-03-13 20:00:00,2024,3,13,20,163,80,22,59
2024-03-13 21:00:00,2024,3,13,21,167,86,21,61
2024-03-13 22:00:00,2024,3,13,22,164,83,21,60
2024-03-13 23:00:00,2024,3,13,23,161,80,21,59
2024-03-14 00:00:00,2024,3,14,0,158,77,21,59
2024-03-14 01:00:00,2024,3,14,1,155,75,21,58
2024-03-14 02:00:00,2024,3,14,2,152,72,21,57
2024-03-14 03:00:00,2024,3,14,3,149,69,22,57
2024-03-14 04:00:00,2024,3,14,4,146,67,22,56
2024-03-14 05:00:00,2024,3,14,5,144,64,22,56
2024-03-14 06:00:00,2024,3,14,6,141,61,22,55
2024-03-14 07:00:00,2024,3,14,7,138,59,22,54
2024-03-14 08:00:00,2024,3,14,8,135,56,23,54
2024-03-14 09:00:00,2024,3,14,9,132,53,23,53
2024-03-14 10:00:00,2024,3,14,10,129,51,23,52
2024-03-14 11:00:00,2024,3,14,11,126,48,23,52
2024-03-14 12:00:00,2024,3,14,12,123,45,23,51
2024-03-14 13:00:00,2024,3,14,13,121,43,24,51
2024-03-14 14:00:00,2024,3,14,14,84,27,25,47
2024-03-14 15:00:00,2024,3,14,15,73,22,25,46
2024-03-14 16:00:00,2024,3,14,16,86,34,24,47
2024-03-14 17:00:00,2024,3,14,17,100,46,24,48
2024-03-14 18:00:00,2024,3,14,18,114,58,23,49
2024-03-14 19:00:00,2024,3,14,19,128,70,23,50
2024-03-14 20:00:00,2024,3,14,20,141,82,22,51
2024-03-14 21:00:00,2024,3,14,21,155,94,22,52
2024-03-14 22:00:00,2024,3,14,22,169,106,21,53
2024-03-14 23:00:00,2024,3,14,23,183,119,21,54
2024-03-15 00:00:00,2024,3,15,0,172,111,21,53
2024-03-15 01:00:00,2024,3,15,1,162,103,21,53
2024-03-15 02:00:00,2024,3,15,2,152,95,21,52
2024-03-15 03:00:00,2024,3,15,3,142,87,21,52
2024-03-15 04:00:00,2024,3,15,4,132,79,21,52
2024-03-15 05:00:00,2024,3,15,5,122,71,21,51
2024-03-15 06:00:00,2024,3,15,6,112,63,22,51
2024-03-15 07:00:00,2024,3,15,7,102,55,22,50
2024-03-15 08:00:00,2024,3,15,8,92,47,22,50
2024-03-15 09:00:00,2024,3,15,9,82,39,22,50
2024-03-15 10:00:00,2024,3,15,10,72,31,22,49
2024-03-15 11:00:00,2024,3,15,11,62,23,22,49
2024-03-15 12:00:00,2024,3,15,12,52,15,23,49
2024-03-15 13:00:00,2024,3,15,13,101,35,24,48
2024-03-15 14:00:00,2024,3,15,14,89,30,24,46
2024-03-15 15:00:00,2024,3,15,15,86,29,25,46
2024-03-15 16:00:00,2024,3,15,16,80,26,25,44
2024-03-15 17:00:00,2024,3,15,17,75,23,25,42
2024-03-15 18:00:00,2024,3,15,18,77,24,25,44
2024-03-15 19:00:00,2024,3,15,19,94,32,24,51
2024-03-15 20:00:00,2024,3,15,20,94,32,24,50
2024-03-15 21:00:00,2024,3,15,21,95,32,24,50
2024-03-15 22:00:00,2024,3,15,22,96,33,24,50
2024-03-15 23:00:00,2024,3,15,23,97,33,24,49
2024-03-16 00:00:00,2024,3,16,0,98,33,24,49
2024-03-16 01:00:00,2024,3,16,1,98,34,24,49
2024-03-16 02:00:00,2024,3,16,2,99,34,24,48
2024-03-16 03:00:00,2024,3,16,3,100,34,24,48
2024-03-16 04:00:00,2024,3,16,4,101,35,24,48
2024-03-16 05:00:00,2024,3,16,5,102,35,24,47
2024-03-16 06:00:00,2024,3,16,6,102,35,24,47
2024-03-16 07:00:00,2024,3,16,7,103,36,24,47
2024-03-16 08:00:00,2024,3,16,8,104,36,24,46
2024-03-16 09:00:00,2024,3,16,9,105,36,24,46
2024-03-16 10:00:00,2024,3,16,10,106,37,25,46
2024-03-16 11:00:00,2024,3,16,11,107,37,25,45
2024-03-16 12:00:00,2024,3,16,12,107,37,25,45
2024-03-16 13:00:00,2024,3,16,13,108,38,25,45
2024-03-16 14:00:00,2024,3,16,14,109,38,25,44
2024-03-16 15:00:00,2024,3,16,15,110,38,25,44
2024-03-16 16:00:00,2024,3,16,16,111,39,25,44
2024-03-16 17:00:00,2024,3,16,17,111,39,25,43
2024-03-16 18:00:00,2024,3,16,18,112,40,25,43
2024-03-16 19:00:00,2024,3,16,19,113,40,25,43
2024-03-16 20:00:00,2024,3,16,20,114,40,25,42
2024-03-16 21:00:00,2024,3,16,21,115,41,25,42
2024-03-16 22:00:00,2024,3,16,22,115,41,25,42
2024-03-16 23:00:00,2024,3,16,23,116,41,25,41
2024-03-17 00:00:00,2024,3,17,0,117,42,26,41
2024-03-17 01:00:00,2024,3,17,1,118,42,26,41
2024-03-17 02:00:00,2024,3,17,2,119,42,26,40
2024-03-17 03:00:00,2024,3,17,3,120,43,26,40
2024-03-17 04:00:00,2024,3,17,4,120,43,26,40
2024-03-17 05:00:00,2024,3,17,5,121,43,26,39
2024-03-17 06:00:00,2024,3,17,6,122,44,26,39
2024-03-17 07:00:00,2024,3,17,7,123,44,26,39
2024-03-17 08:00:00,2024,3,17,8,124,44,26,38
2024-03-17 09:00:00,2024,3,17,9,124,45,26,38
2024-03-17 10:00:00,2024,3,17,10,125,45,26,38
2024-03-17 11:00:00,2024,3,17,11,126,45,26,37
2024-03-17 12:00:00,2024,3,17,12,127,46,26,37
2024-03-17 13:00:00,2024,3,17,13,128,46,26,37
2024-03-17 14:00:00,2024,3,17,14,129,47,27,37
2024-03-17 15:00:00,2024,3,17,15,128,46,27,37
2024-03-17 16:00:00,2024,3,17,16,115,41,27,35
2024-03-17 17:00:00,2024,3,17,17,116,41,26,39
2024-03-17 18:00:00,2024,3,17,18,117,42,26,43
2024-03-17 19:00:00,2024,3,17,19,132,48,25,47
2024-03-17 20:00:00,2024,3,17,20,143,53,25,49
2024-03-17 21:00:00,2024,3,17,21,154,70,24,54
2024-03-17 22:00:00,2024,3,17,22,165,87,23,60
2024-03-17 23:00:00,2024,3,17,23,176,104,22,66
2024-03-18 00:00:00,2024,3,18,0,182,116,22,68
2024-03-18 01:00:00,2024,3,18,1,184,119,21,69
2024-03-18 02:00:00,2024,3,18,2,186,124,21,68
2024-03-18 03:00:00,2024,3,18,3,199,147,21,68
2024-03-18 04:00:00,2024,3,18,4,215,164,20,68
2024-03-18 05:00:00,2024,3,18,5,233,183,20,68
2024-03-18 06:00:00,2024,3,18,6,219,166,20,63
2024-03-18 07:00:00,2024,3,18,7,205,149,21,59
2024-03-18 08:00:00,2024,3,18,8,191,132,22,55
2024-03-18 09:00:00,2024,3,18,9,177,115,23,51
2024-03-18 10:00:00,2024,3,18,10,163,98,24,47
2024-03-18 11:00:00,2024,3,18,11,149,81,25,43
2024-03-18 12:00:00,2024,3,18,12,135,64,26,39
2024-03-18 13:00:00,2024,3,18,13,121,47,27,35
2024-03-18 14:00:00,2024,3,18,14,100,35,27,33
2024-03-18 15:00:00,2024,3,18,15,91,31,27,34
2024-03-18 16:00:00,2024,3,18,16,94,32,27,35
2024-03-18 17:00:00,2024,3,18,17,97,34,27,37
2024-03-18 18:00:00,2024,3,18,18,106,37,27,38
2024-03-18 19:00:00,2024,3,18,19,119,49,26,41
2024-03-18 20:00:00,2024,3,18,20,133,62,25,45
2024-03-18 21:00:00,2024,3,18,21,146,74,24,49
2024-03-18 22:00:00,2024,3,18,22,160,87,23,53
2024-03-18 23:00:00,2024,3,18,23,174,100,23,57
2024-03-19 00:00:00,2024,3,19,0,208,156,22,55
2024-03-19 01:00:00,2024,3,19,1,219,169,22,58
2024-03-19 02:00:00,2024,3,19,2,238,188,22,59
2024-03-19 03:00:00,2024,3,19,3,274,224,21,61
2024-03-19 04:00:00,2024,3,19,4,260,206,21,59
2024-03-19 05:00:00,2024,3,19,5,247,189,22,58
2024-03-19 06:00:00,2024,3,19,6,233,172,22,56
2024-03-19 07:00:00,2024,3,19,7,220,154,23,55
2024-03-19 08:00:00,2024,3,19,8,207,137,24,54
2024-03-19 09:00:00,2024,3,19,9,193,120,24,52
2024-03-19 10:00:00,2024,3,19,10,180,102,25,51
2024-03-19 11:00:00,2024,3,19,11,166,85,25,49
2024-03-19 12:00:00,2024,3,19,12,153,68,26,48
2024-03-19 13:00:00,2024,3,19,13,140,51,27,47
2024-03-19 14:00:00,2024,3,19,14,132,48,28,46
2024-03-19 15:00:00,2024,3,19,15,124,44,28,43
2024-03-19 16:00:00,2024,3,19,16,129,47,28,44
2024-03-19 17:00:00,2024,3,19,17,147,55,28,46
2024-03-19 18:00:00,2024,3,19,18,135,49,28,49
2024-03-19 19:00:00,2024,3,19,19,145,54,27,53
2024-03-19 20:00:00,2024,3,19,20,160,73,26,55
2024-03-19 21:00:00,2024,3,19,21,166,85,25,60
2024-03-19 22:00:00,2024,3,19,22,172,96,24,64
2024-03-19 23:00:00,2024,3,19,23,178,109,24,67
2024-03-20 00:00:00,2024,3,20,0,178,108,23,67
2024-03-20 01:00:00,2024,3,20,1,186,123,23,68
2024-03-20 02:00:00,2024,3,20,2,191,134,23,69
2024-03-20 03:00:00,2024,3,20,3,187,127,23,66
2024-03-20 04:00:00,2024,3,20,4,183,120,23,64
2024-03-20 05:00:00,2024,3,20,5,179,113,24,61
2024-03-20 06:00:00,2024,3,20,6,176,106,24,59
2024-03-20 07:00:00,2024,3,20,7,172,99,25,56
2024-03-20 08:00:00,2024,3,20,8,168,93,25,54
2024-03-20 09:00:00,2024,3,20,9,164,86,26,51
2024-03-20 10:00:00,2024,3,20,10,161,79,26,49
2024-03-20 11:00:00,2024,3,20,11,157,72,27,46
2024-03-20 12:00:00,2024,3,20,12,153,65,27,44
2024-03-20 13:00:00,2024,3,20,13,150,59,28,42
2024-03-20 14:00:00,2024,3,20,14,128,46,29,37
2024-03-20 15:00:00,2024,3,20,15,131,48,29,40
2024-03-20 16:00:00,2024,3,20,16,104,36,29,39
2024-03-20 17:00:00,2024,3,20,17,104,36,29,44
2024-03-20 18:00:00,2024,3,20,18,113,40,28,47
2024-03-20 19:00:00,2024,3,20,19,125,45,28,51
2024-03-20 20:00:00,2024,3,20,20,149,58,27,57
2024-03-20 21:00:00,2024,3,20,21,165,84,26,60
2024-03-20 22:00:00,2024,3,20,22,180,113,26,63
2024-03-20 23:00:00,2024,3,20,23,183,118,25,64
2024-03-21 00:00:00,2024,3,21,0,181,114,25,64
2024-03-21 01:00:00,2024,3,21,1,173,98,25,59
2024-03-21 02:00:00,2024,3,21,2,172,96,25,58
2024-03-21 03:00:00,2024,3,21,3,171,95,25,58
2024-03-21 04:00:00,2024,3,21,4,170,93,25,58
2024-03-21 05:00:00,2024,3,21,5,170,92,26,58
2024-03-21 06:00:00,2024,3,21,6,169,91,26,57
2024-03-21 07:00:00,2024,3,21,7,168,89,26,57
2024-03-21 08:00:00,2024,3,21,8,168,88,27,57
2024-03-21 09:00:00,2024,3,21,9,167,86,27,57
2024-03-21 10:00:00,2024,3,21,10,166,85,27,56
2024-03-21 11:00:00,2024,3,21,11,166,84,28,56
2024-03-21 12:00:00,2024,3,21,12,165,82,28,56
2024-03-21 13:00:00,2024,3,21,13,164,81,28,56
2024-03-21 14:00:00,2024,3,21,14,164,80,29,56
2024-03-21 15:00:00,2024,3,21,15,167,87,29,58
2024-03-21 16:00:00,2024,3,21,16,176,104,28,64
2024-03-21 17:00:00,2024,3,21,17,182,115,28,67
2024-03-21 18:00:00,2024,3,21,18,187,126,27,67
2024-03-21 19:00:00,2024,3,21,19,185,122,27,66
2024-03-21 20:00:00,2024,3,21,20,183,119,27,65
2024-03-21 21:00:00,2024,3,21,21,182,116,27,64
2024-03-21 22:00:00,2024,3,21,22,180,113,27,64
2024-03-21 23:00:00,2024,3,21,23,178,110,27,63
2024-03-22 00:00:00,2024,3,22,0,177,106,27,62
